"id","titulo","fecha","hora","resumen","contenido","categoria","autor","tags","url","fecha_extraccion","imagenes","fuente","created_at"
"1069","Perú completó entrenamiento con plantel íntegro para duelo Uruguay","2025-09-03 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/peru-completo-entrenamiento-con-plantel-integro-para-duelo-uruguay/#ibáñez-define-estrategia-ofensiva-clave","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/09/Peru-completo-entrenamiento-con-plantel-integro-CPR.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.655708"
"1070","La demanda de expertos en ciberseguridad dispara los salarios","2025-03-19 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/la-demanda-de-expertos-en-ciberseguridad-dispara-los-salarios/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/03/ciberseguridad-DF.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.657053"
"1071","Puno: Ex dirigente alerta por crisis hídrica en Coata tras mes sin agua","2025-09-29 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/puno-ex-dirigente-alerta-por-crisis-hidrica-en-coata-tras-mes-sin-agua/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/09/JESUS-INQUILLA-EX-MKO.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.658448"
"1072","Construcción de hospital en Puno paralizada pese a inversión de casi 100 millones de soles","2025-02-28 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/construccion-de-hospital-en-puno-paralizada-pese-a-inversion-de-casi-100-millones-de-soles/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/02/Freddy-Inquilla-Santos-NVC.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.659826"
"1073","Siete obras regionales paralizadas por lluvias según Gerencia de Infraestructura","2025-04-05 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/siete-obras-regionales-paralizadas-por-lluvias/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/04/Jorge-Edson-Limachi-Mozo-NVC.jpg; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.661071"
"1074","Autogolpe de Fujimori hace 33 años marcó el quiebre de la democracia en Perú","2025-04-05 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/autogolpe-de-fujimori-hace-33-anos-marco-el-quiebre-de-la-democracia-en-peru/#el-5-de-abril-de-1992-hace-33-años-alberto-fujimori-apareció-en-cadena-nacional-para-anunciar-medidas-que-alteraron-el-orden-del-país-iniciando-un-cambio-radical-al-disolver-el-congreso-reorganizar-el-poder-judicial-y-suspender-la-constitución-de-manera-abrupta-dando-así-un-autogolpe-que-llevaría-al-estado-a-una-sucesión-de-hechos-de-violación-de-derechos","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/04/Autogolpe-fujimori-DF.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.662464"
"1075","Lluvias regresan a Puno: COER alerta sobre precipitaciones en varias provincias","2025-03-05 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/lluvias-regresan-a-puno-coer-alerta-sobre-precipitaciones-en-varias-provincias/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/03/Lluvias-en-la-region-Df.jpg; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.665336"
"1076","Huancané: 100 ciudadanos participan en el taller de presupuesto participativo","2023-03-20 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/puno/huancane/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/contactenos-web.avif","pachamama","2025-10-13 15:22:29.668440"
"1077","Violencia en Puno: más de 2 mil casos y niños entre los afectados, revela Yuri Mamani Hancco","2025-07-24 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/violencia-en-puno-mas-de-2-mil-casos-y-ninos-entre-los-afectados-revela-yuri-mamani-hancco/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/07/Violencia-contra-la-mujer-CARM.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.669827"
"1078","Vecinos de barrio Villahermosa en Puno solicitan asignación de números de viviendas para proyecto de saneamiento","2024-04-29 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/vecinos-de-barrio-villahermosa-en-puno-solicitan-asignacion-de-numeros-de-viviendas-para-proyecto-de-saneamiento/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/contactenos-web.avif","pachamama","2025-10-13 15:22:29.671145"
"1079","Sonda Parker logra acercamiento histórico al Sol con récord en exploración espacial","2024-12-23 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/sonda-parker-logra-acercamiento-historico-al-sol-con-record-en-exploracion-espacial/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/https://imag.pachamamaradio.org/images/2024/12/23/La-sonda-Parker-Nasa.webp; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.672665"
"1080","Internacional: Vladimir Putin advierte que Rusia reanudará ensayos nucleares si otros lo hacen","2025-10-04 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/internacional-vladimir-putin-advierte-que-rusia-reanudara-ensayos-nucleares-si-otros-lo-hacen/#propuesta-de-prórroga-del-tratado","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Vladimir-Putin.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.674059"
"1082","Cusco: 54 incendios forestales arrasan con más de 770 hectáreas de cobertura vegetal en lo que va del 2025","2025-07-16 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/nacional/cusco/#llamado-urgente-a-la-prevención","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/07/506a4c8d-7824-4f26-8c30-50b42abc8c4b.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.677419"
"1083","Arequipa: Plantaron 5000 árboles de queñua en comunidad campesina de Huambo","2025-04-12 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/arequipa-plantaron-5000-arboles-de-quenua-en-comunidad-campesina-de-huambo/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/04/Plantaron-5000-arboles-de-quenua-DF.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.679042"
"1084","Putina: varias aulas están por colapsar y que no garantiza el inicio de labores escolares","2023-03-08 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/putina-varias-aulas-estan-por-colapsar-y-que-no-garantiza-el-inicio-de-labores-escolares/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/contactenos-web.avif","pachamama","2025-10-13 15:22:29.680433"
"1085","Alianza Lima lista completa de convocados cuartos Copa Sudamericana ante «U» de Chile","2025-09-17 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/alianza-lima-lista-completa-de-convocados-cuartos-copa-sudamericana-ante-u-de-chile/#refuerzos-importantes-regresan-al-plantel-victoriano","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/09/Equipo-Alianza-Lima-Copa-Sudamericana-DF.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.681977"
"1086","Irregularidades en licitación de césped sintético en la UNA Puno: Fiscalía investiga","2025-04-02 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/irregularidades-licitacion-de-cesped-sintetico/#el-ciudadano-jesús-elard-amílcar-castillo-ardiles-ha-denunciado-presuntas-irregularidades-en-la-licitación-realizada-por-la-universidad-nacional-del-altiplano-de-puno-una-puno-para-la-instalación-de-césped-sintético-un-contrato-que-supera-el-millón-de-soles","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/04/grass-cintetico-DF.jpg; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.683355"
"1087","Mapa mundial innovador reduce distorsiones con diseño en disco de vinilo más preciso","2025-02-24 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/mapa-mundial-innovador-reduce-distorsiones-con-diseno-en-disco-de-vinilo-mas-preciso/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/02/nuevo-mapa-mundial-DF.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.684846"
"1088","MEF registra cuatro proyectos para Puno, en Ilave, San Antón y Desaguadero ante el déficit hídrico","2023-08-17 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/mef-registra-cuatro-proyectos-para-puno-en-ilave-san-anton-y-desaguadero-ante-el-deficit-hidrico/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/contactenos-web.avif","pachamama","2025-10-13 15:22:29.686226"
"1089","Las mejores marcas de relojes que debes conocer","2025-10-04 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/las-mejores-marcas-de-relojes-que-debes-conocer/#relojes-invicta-diseño-y-resistencia","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/relojes-de-marca-DF.avif; https://pachamamaradio.org/wp-content/uploads/2025/10/reloj-1-DF.jpg","pachamama","2025-10-13 15:22:29.687676"
"1090","60 estudiantes de ingeniería de sistemas de la UNA Puno quedaron varados por falta de resolución de rectorado","2025-09-30 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/60-estudiantes-de-ingenieria-de-sistemas-de-la-una-puno-quedaron-varados-por-falta-de-resolucion-de-rectorado/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/09/estudiantes-de-ingenieria-de-sistemas-de-la-UNA-Puno-NVC.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.689055"
"1091","Juliaca: Fiscalía halla cocaína y arma blanca en requisa a penal","2025-08-30 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/juliaca-fiscalia-halla-cocaina-y-arma-blanca-en-requisa-a-penal/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/08/Fiscalia-halla-cocaina-y-arma-blanca-DF.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.690591"
"1092","El sistema de transporte japonés reduce atascos pese a la alta densidad poblacional","2025-03-01 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/el-sistema-de-transporte-japones-reduce-atascos-pese-a-la-alta-densidad-poblacional/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/03/transporte-japones-reduce-atascos-DF.jpg; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.691959"
"1093","Alianza Lima lista completa de convocados cuartos Copa Sudamericana ante «U» de Chile","2025-09-17 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/alianza-lima-lista-completa-de-convocados-cuartos-copa-sudamericana-ante-u-de-chile/#en-el-ataque","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/09/Equipo-Alianza-Lima-Copa-Sudamericana-DF.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.693455"
"1094","Gobierno central condiciona a los profesores con la estabilidad laboral y la protestas","2023-03-08 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/gobierno-central-condiciona-a-los-profesores-con-la-estabilidad-laboral-y-la-protestas/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/contactenos-web.avif","pachamama","2025-10-13 15:22:29.695056"
"1095","Vidmar Mengoa sobre el Día Mundial de Lucha contra la Diabetes: “es una enfermedad silenciosa que no tiene cura”","2022-11-13 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/vidmar-mengoa-sobre-el-dia-mundial-de-lucha-contra-la-diabetes-es-una-enfermedad-silenciosa-que-no-tiene-cura-2/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2022/11/Decano-de-Colegio-Medico-del-Consejo-Regional-XIV-Puno-Vidmar-Mengoa-Herrera-l-ASAM-1280x720-1.jpg; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.696555"
"1096","Nacional: Óscar Urviola afirma que Pedro Castillo no tiene derecho a pensión vitalicia","2025-10-02 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/nacional-oscar-urviola-afirma-que-pedro-castillo-no-tiene-derecho-a-pension-vitalicia/#condiciones-y-cuestionamientos-legales","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Oscar-2-oct-.jpg; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.697958"
"1097","Universitario avanza a octavos de final tras vencer 2-0 a Deportivo Lute en Liga 3","2025-09-08 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/universitario-avanza-a-octavos-de-final-tras-vencer-2-0-a-deportivo-lute-en-liga-3/#un-partido-que-definió-destinos-en-el-grupo-b","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/09/Universitario-avanza-DF.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.699422"
"1099","Dirigente de urbanización Santa Catalina exige pronunciamiento sobre traslado del COAR a Lampa","2023-05-17 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/dirigente-de-urbanizacion-santa-catalina-exige-pronunciamiento-sobre-traslado-del-coar-a-lampa/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/contactenos-web.avif","pachamama","2025-10-13 15:22:29.702378"
"1100","Puno: Paro nacional transportistas 14 mayo exige fin de extorsión y sicariato","2025-05-06 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/puno-paro-nacional-transportistas-14-mayo-exige-fin-de-extorsion-y-sicariato/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/05/Paro-nacional-el-14-de-mayo-CARM.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.703890"
"1101","Las mejores marcas de relojes que debes conocer","2025-10-04 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/las-mejores-marcas-de-relojes-que-debes-conocer/#factores-a-considerar-al-elegir-entre-las-mejores-marcas-de-relojes","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/relojes-de-marca-DF.avif; https://pachamamaradio.org/wp-content/uploads/2025/10/reloj-1-DF.jpg","pachamama","2025-10-13 15:22:29.705349"
"1102","Cusco: 54 incendios forestales arrasan con más de 770 hectáreas de cobertura vegetal en lo que va del 2025","2025-07-16 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/nacional/cusco/#por-qué-este-tema-es-clave-para-cusco","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/07/506a4c8d-7824-4f26-8c30-50b42abc8c4b.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.706697"
"1103","El Collao: Carretera Checca-Mazocruz cumple 50 años en total abandono","2025-10-06 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/el-collao-carretera-checca-mazocruz-cumple-50-anos-en-total-abandono/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Checca-Masocruz.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.708099"
"1104","La mercantilización de la Navidad y la pérdida de su esencia espiritual","2024-12-23 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/la-mercantilizacion-de-la-navidad-y-la-perdida-de-su-esencia-espiritual/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/https://imag.pachamamaradio.org/images/2024/08/03/hermano-Luis-Zambrano-Rojas-IRCS.webp; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.709609"
"1105","Ley 32201 genera debate por beneficios a grandes capitales y cuestiona equidad tributaria»","2024-12-23 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/ley-32201-genera-debate-por-beneficios-a-grandes-capitales-y-cuestiona-equidad-tributaria/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/https://imag.pachamamaradio.org/images/2024/12/23/Juan-Cairo-Rojas-DF.webp; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.711208"
"1106","Alianza Lima lista completa de convocados cuartos Copa Sudamericana ante «U» de Chile","2025-09-17 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/alianza-lima-lista-completa-de-convocados-cuartos-copa-sudamericana-ante-u-de-chile/#en-la-defensa-figuran","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/09/Equipo-Alianza-Lima-Copa-Sudamericana-DF.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.712636"
"731","Puno: Ruth Luque afirma vacancia presidencial se dio por grupo musical","2025-10-10 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/puno-ruth-luque-afirma-vacancia-presidencial-se-dio-por-grupo-musical/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Causa-renuncia.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.154130"
"718","Juliaca: Antero Pimentel exige enmarrocar a expresidenta y cerrar el Congreso","2025-10-10 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/juliaca-antero-pimentel-exige-enmarrocar-a-expresidenta-y-cerrar-el-congreso/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Antero-Pimentes-10-oct.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.158720"
"724","Sandia: 90 familias caficultoras de San Pedro de Putina Punco reciben equipos para mejorar producción de café","2022-11-13 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/puno/sandia/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2022/11/Productores-agropecuarios-de-Sandia-1280x838-1.jpg; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.139327"
"725","Sandia: Autoridades de Putina Punco exigen construcción de puente a Provías","2025-10-09 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/sandia-autoridades-de-putina-punco-exigen-construccion-de-puente-a-provias/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Tenientes-Putina-Puncu.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.142627"
"726","Deportes: Administrador de Alianza Lima arremete contra la Conar y exige autocrítica interna tras “Arbitraje delincuencial”","2025-10-07 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/deportes-administrador-de-alianza-lima-arremete-contra-la-conar-y-exige-autocritica-interna-tras-arbitraje-delincuencial/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Alianza-7-oct.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.144373"
"727","Lo que necesitas saber sobre cuánto consume un calefactor eléctrico","2025-10-09 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/lo-que-necesitas-saber-sobre-cuanto-consume-un-calefactor-electrico/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/consume-un-calefactor-electrico-iStock.avif; https://pachamamaradio.org/wp-content/uploads/2025/10/consume-un-calefactor-electrico-1-iStock.jpg","pachamama","2025-10-13 15:22:29.145811"
"728","Congreso aprueba vacancia de Dina Boluarte con 123 votos a favor","2025-10-10 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/congreso-aprueba-vacancia-de-dina-boluarte-con-123-votos-a-favor/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Dina-Boluarte-Vacada-CARM.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.147814"
"729","Puno: Ex congresita Rubén Condori Cusi advierte economía peruana resiste","2025-10-10 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/puno-ex-congresita-ruben-condori-cusi-advierte-economia-peruana-resiste/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Ruben-Condori.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.149667"
"730","Internacional: Justicia argentina confirma el procesamiento de Alberto Fernández por violencia de género","2025-10-06 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/internacional-justicia-argentina-confirma-el-procesamiento-de-alberto-fernandez-por-violencia-de-genero/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Alberto-Fernandez.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.152594"
"732","Nacional: Vacancia presidencial contra Dina Boluarte suma 120 votos en el Congreso","2025-10-09 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/nacional-vacancia-presidencial-contra-dina-boluarte-suma-120-votos-en-el-congreso/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Dina-smile.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.155676"
"733","Puno: Abogado Mestas declara que vacancia no trae cambio real y es un blindaje político","2025-10-10 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/puno-abogado-mestas-declara-que-vacancia-no-trae-cambio-real-y-es-un-blindaje-politico/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Blindaje.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.160514"
"734","Internacional: Hamás asegura haber recibido “garantías” de EE. UU. para el fin total de la guerra en Gaza","2025-10-09 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/internacional-hamas-asegura-haber-recibido-garantias-de-ee-uu-para-el-fin-total-de-la-guerra-en-gaza/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/franja-de-gaza.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.163840"
"735","Deportes: Sergio Peña sorprendido por no ser convocado a la Selección Peruana","2025-10-05 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/deportes-sergio-pena-sorprendido-por-no-ser-convocado-a-la-seleccion-peruana/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Sergio-Pena.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.165533"
"736","Deportes: Ricardo Gareca critica recambio generacional en Perú y advierte sobre talento desperdiciado","2025-10-03 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/deportes-ricardo-gareca-critica-recambio-generacional-en-peru-y-advierte-sobre-talento-desperdiciado/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Gareca-2-oct.jpg; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.167078"
"737","Puno: Amador Nuñez califica renuncia presidencial como una maniobra calculada","2025-10-10 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/puno-amador-nunez-califica-renuncia-presidencial-como-una-maniobra-calculada/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Amador-Nunez.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.168346"
"738","Carabaya: Encuentran sin vida a joven madre arrastrada por río en Ayapata tras cuatro días de búsqueda","2025-10-08 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/carabaya-encuentran-sin-vida-a-joven-madre-arrastrada-por-rio-en-ayapata-tras-cuatro-dias-de-busqueda/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Pallaquera-8-oct.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.169758"
"739","Nacional: Gerald Oropeza amenaza a Dina Boluarte en video de TikTok","2025-10-07 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/nacional-gerald-oropeza-amenaza-a-dina-boluarte-en-video-de-tiktok/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Oropeza-.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.171129"
"740","Internacionales: Irán responde a Netanyahu y pide negociación tras advertencias por misiles que podrían alcanzar EE. UU.","2025-10-07 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/internacionales-iran-responde-a-netanyahu-y-pide-negociacion-tras-advertencias-por-misiles-que-podrian-alcanzar-ee-uu/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Benjamin-Netanyahu.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.172624"
"741","Internacional: Donald Trump anuncia que Israel acordó una línea de retirada inicial en Gaza","2025-10-05 00:00:00","15:22:29","","","","","","https://pachamamaradio.org/internacional-donald-trump-anuncia-que-israel-acordo-una-linea-de-retirada-inicial-en-gaza/","2025-10-13 15:22:29","https://pachamamaradio.org/wp-content/uploads/2025/10/Gaza-.avif; https://pachamamaradio.org/wp-content/uploads/2025/05/anuncie-whatsapp.avif","pachamama","2025-10-13 15:22:29.174158"
